id,overall,difficulty,review_count,interest,mentions_accent,mentions_ta,hotness,scientific_age,rank,gender,race,discipline,uni_type,uni_control
3513,4.391891892,1.621621622,25,3.578947368,FALSE,FALSE,cold,14,Professor,M,white,Social Sciences,r2,public
3520,4.479166667,2.333333333,24,3.625,FALSE,FALSE,hot,27,Associate Professor,M,white,Humanities,r1,private
3525,4.472972973,2.918918919,25,3.423076923,FALSE,FALSE,cold,29,Professor,M,UNK,Natural Sciences,r1,public
3535,4.090909091,2.909090909,11,3.4,FALSE,FALSE,cold,20,Professor,M,UNK,Humanities,r1,public
3548,2.625,4.25,4,4,FALSE,FALSE,cold,17,Associate Professor,M,white,Engineering,r2,private
3565,2.75,2.25,4,3,FALSE,FALSE,cold,21,Professor,M,non-white,Engineering,r1,public
3574,3.083333333,3.333333333,6,2.8,FALSE,FALSE,cold,31,Professor,M,non-white,Social Sciences,r2,public
3590,4.566666667,2.533333333,15,3.538461538,FALSE,FALSE,cold,40,Associate Professor,M,UNK,Engineering,r2,public
3598,2.625,3.25,4,3.25,FALSE,FALSE,cold,40,Associate Professor,M,white,Natural Sciences,r1,private
3611,2.130434783,3.826086957,23,2.764705882,FALSE,FALSE,cold,15,Professor,M,UNK,Medical sciences,r1,public
3620,2.214285714,4,7,2.833333333,FALSE,FALSE,cold,30,Professor,M,non-white,Humanities,r1,public
3641,3.277777778,3.888888889,9,3.857142857,FALSE,FALSE,cold,42,Associate Professor,F,white,Humanities,r1,private
3647,3.285714286,2.428571429,7,3.6,FALSE,FALSE,cold,22,Professor,F,white,Natural Sciences,r1,public
3649,2.833333333,3.833333333,6,3.8,FALSE,TRUE,cold,44,Professor,M,white,Social Sciences,r1,public
3651,4.266666667,3.2,25,3.833333333,FALSE,FALSE,hot,14,Associate Professor,F,white,Humanities,r1,public
3657,4.2,3.4,5,4.2,FALSE,FALSE,hot,37,Professor,F,white,Natural Sciences,r1,public
3683,4.25,3,4,4.333333333,FALSE,FALSE,cold,20,Professor,M,white,Humanities,r2,public
3687,3.192307692,1.769230769,13,3.363636364,FALSE,FALSE,cold,32,Associate Professor,F,UNK,Humanities,r1,public
3692,2.611111111,4,9,3.444444444,FALSE,FALSE,cold,22,Professor,M,non-white,Medical sciences,r1,public
3697,2.916666667,4.166666667,6,3.666666667,FALSE,FALSE,cold,32,Professor,M,UNK,Social Sciences,r1,public
3698,2.265625,4.5625,25,2.818181818,TRUE,TRUE,cold,41,Professor,M,non-white,Social Sciences,r1,public
3701,4.714285714,1.571428571,7,3.8,FALSE,FALSE,hot,30,Associate Professor,M,white,Medical sciences,r1,public
3703,2.09375,3.3125,16,2.4,TRUE,FALSE,cold,32,Professor,M,UNK,Natural Sciences,r2,public
3720,3.642857143,3.142857143,7,4,FALSE,FALSE,cold,23,Professor,M,white,Natural Sciences,r1,public
3729,3.375,2,4,3.5,FALSE,FALSE,cold,35,Professor,F,white,Humanities,r1,public
3739,3.65,3.5,10,3.714285714,FALSE,FALSE,cold,27,Professor,M,non-white,Natural Sciences,r2,private
3743,2.888888889,2.777777778,9,3.2,FALSE,FALSE,cold,30,Professor,M,white,Humanities,r1,public
3760,2.933333333,3.2,15,2.6,FALSE,FALSE,cold,19,Professor,M,UNK,Natural Sciences,r2,public
3771,1.3,4.5,10,2.8,FALSE,FALSE,cold,29,Associate Professor,M,white,Natural Sciences,r1,public
3782,4.547619048,2.571428571,21,3.6,TRUE,FALSE,cold,17,Professor,M,non-white,Natural Sciences,other,public
3808,4.75,3.375,8,4.125,FALSE,FALSE,hot,19,Associate Professor,M,white,Natural Sciences,r1,private
3810,2.125,5,4,3.25,FALSE,FALSE,cold,32,Professor,M,UNK,Engineering,r2,public
3818,3.6,3.9,10,3.2,FALSE,FALSE,hot,17,Professor,M,UNK,Humanities,r1,public
3829,4.75,2.166666667,6,3.666666667,FALSE,TRUE,hot,9,Associate Professor,F,non-white,Social Sciences,r1,public
3843,3.293103448,4.379310345,25,4,FALSE,TRUE,cold,35,Professor,F,white,Social Sciences,r1,private
3848,2.041666667,4.166666667,12,3.636363636,FALSE,FALSE,cold,46,Professor,M,white,Natural Sciences,r1,private
3851,5,1,4,3.25,FALSE,FALSE,cold,42,Professor,F,white,Social Sciences,other,public
3870,3.125,4,8,3.2,FALSE,FALSE,cold,14,Associate Professor,M,white,Social Sciences,r1,public
3881,4.5,2.666666667,6,3.666666667,FALSE,FALSE,hot,21,Professor,M,UNK,Humanities,r1,public
3903,2.125,4.5,4,2.666666667,FALSE,FALSE,cold,24,Associate Professor,F,white,Social Sciences,r1,public
3919,4,2.833333333,6,3.75,FALSE,FALSE,cold,9,Associate Professor,F,white,Humanities,r1,public
3924,2.681818182,3.818181818,11,3.333333333,FALSE,FALSE,cold,43,Professor,M,white,Medical sciences,r1,public
3933,3.633333333,3.533333333,15,3.555555556,FALSE,FALSE,cold,11,Associate Professor,F,white,Natural Sciences,r1,public
3966,3.5,2.75,4,3,FALSE,FALSE,cold,33,Professor,F,white,Medical sciences,r1,private
3993,4.5,2.6,5,4.333333333,FALSE,FALSE,hot,18,Associate Professor,F,white,Social Sciences,r1,public
4025,4.083333333,2.166666667,6,3.333333333,FALSE,FALSE,cold,11,Associate Professor,M,white,Social Sciences,r1,public
4048,4.538461538,1.538461538,13,3.7,FALSE,FALSE,cold,24,Associate Professor,M,white,Humanities,r1,private
4057,3.375,2.75,4,2.25,FALSE,FALSE,cold,38,Professor,M,white,Social Sciences,r1,public
4086,4.4,2.2,5,3.75,FALSE,FALSE,cold,13,Professor,M,UNK,Natural Sciences,r1,public
4087,1.433333333,4.133333333,15,2.8,TRUE,FALSE,cold,24,Associate Professor,F,UNK,Social Sciences,r1,public
4134,2,4.545454545,11,2.75,FALSE,FALSE,cold,30,Professor,M,white,Social Sciences,r1,public
4136,2,4.2,5,3,FALSE,FALSE,cold,34,Professor,M,white,Natural Sciences,r1,public
4145,3.541666667,2.666666667,24,3.052631579,FALSE,TRUE,cold,40,Professor,M,white,Natural Sciences,r1,public
4147,4.703125,3.5,25,3.461538462,FALSE,FALSE,cold,47,Professor,M,white,Natural Sciences,r1,private
4217,3.321428571,3.214285714,14,2.692307692,TRUE,FALSE,cold,37,Professor,M,UNK,Social Sciences,r1,public
4222,4.642857143,2.857142857,14,3.8,FALSE,FALSE,cold,22,Associate Professor,F,UNK,Natural Sciences,r2,public
4231,1.5,3.5,4,3.25,FALSE,FALSE,cold,38,Professor,M,UNK,Humanities,r1,private
4271,2.448275862,3.620689655,25,2.733333333,FALSE,TRUE,cold,39,Professor,M,non-white,Humanities,r1,public
4277,4.875,2.5,4,4.25,FALSE,FALSE,cold,46,Professor,M,non-white,Social Sciences,r1,private
4310,2.846153846,3.923076923,25,2.904761905,FALSE,FALSE,cold,14,Professor,M,UNK,Natural Sciences,r2,public
4313,3.3125,2.25,8,3.375,FALSE,FALSE,cold,20,Professor,M,white,Natural Sciences,other,public
4317,2.714285714,3.571428571,7,3.142857143,FALSE,FALSE,cold,30,Professor,M,white,Social Sciences,r1,public
4321,3.416666667,2.333333333,6,2.8,TRUE,FALSE,cold,26,Professor,M,UNK,Humanities,r1,public
4331,2.444444444,2.666666667,9,2.444444444,TRUE,FALSE,cold,37,Professor,M,non-white,Engineering,r2,public
4391,2.25,4.5,4,3,FALSE,FALSE,cold,18,Associate Professor,F,white,Natural Sciences,r1,public
4421,2.15,3.2,10,2.166666667,FALSE,FALSE,cold,31,Associate Professor,M,non-white,Engineering,r1,public
4423,1.625,4,4,4.333333333,TRUE,FALSE,cold,36,Professor,M,UNK,Natural Sciences,r2,public
4450,4.75,3.25,4,4,FALSE,FALSE,cold,34,Professor,M,white,Engineering,r1,public
4468,3,4.2,10,3.8,FALSE,FALSE,cold,40,Professor,F,white,Humanities,r1,private
4476,4.172413793,4.482758621,25,4,TRUE,FALSE,cold,29,Professor,M,white,Natural Sciences,r1,public
4503,3.875,4.5,4,2.333333333,FALSE,FALSE,cold,22,Professor,M,non-white,Natural Sciences,r1,public
4508,2.652173913,4.217391304,23,3.473684211,FALSE,TRUE,cold,16,Associate Professor,M,white,Natural Sciences,r1,public
4519,3.090909091,3.454545455,22,3.176470588,FALSE,FALSE,cold,21,Associate Professor,M,white,Natural Sciences,r2,public
4551,3.5,3.470588235,17,3.8,FALSE,FALSE,cold,42,Associate Professor,M,white,Natural Sciences,r2,public
4556,4.6875,1.375,8,3.75,FALSE,FALSE,hot,22,Associate Professor,M,white,Humanities,r1,public
4577,4.1,2.4,5,4.4,FALSE,FALSE,cold,23,Associate Professor,F,non-white,Social Sciences,r1,public
4582,4,3.571428571,7,3.333333333,FALSE,FALSE,cold,10,Associate Professor,M,white,Social Sciences,r1,public
4588,4.785714286,2.571428571,7,4.333333333,FALSE,FALSE,cold,31,Professor,M,white,Humanities,r2,private
4627,3.227272727,3.727272727,11,3.571428571,FALSE,FALSE,cold,12,Associate Professor,F,non-white,Social Sciences,r1,private
4634,4.4,4.333333333,15,4,FALSE,FALSE,cold,44,Professor,M,non-white,Social Sciences,r1,public
4640,2.583333333,3.904761905,25,2.931034483,TRUE,FALSE,cold,29,Professor,M,UNK,Natural Sciences,r2,public
4677,2.7,4.4,5,2.666666667,FALSE,FALSE,cold,40,Professor,M,white,Medical sciences,r1,public
4691,4.527027027,2.621621622,25,4.108108108,FALSE,FALSE,cold,29,Professor,M,white,Medical sciences,other,public
4738,4.0625,3.375,8,4.166666667,FALSE,FALSE,cold,26,Professor,F,non-white,Social Sciences,r1,public
4747,1.8125,3.875,8,2.75,FALSE,FALSE,cold,30,Professor,M,white,Social Sciences,r2,public
4784,3.038461538,4.153846154,13,4.5,FALSE,FALSE,cold,14,Professor,F,white,Social Sciences,r2,public
4808,2.1875,2.875,8,3.25,FALSE,FALSE,cold,22,Professor,M,UNK,Natural Sciences,r2,private
4824,3.5,3.416666667,12,3.285714286,FALSE,FALSE,cold,30,Professor,F,white,Natural Sciences,r1,public
4826,2.416666667,4.166666667,6,2.6,FALSE,FALSE,cold,49,Professor,M,UNK,Natural Sciences,r1,public
4841,4.3,3.4,5,3.25,FALSE,FALSE,hot,14,Associate Professor,M,white,Natural Sciences,r1,private
4845,4.5625,3.125,8,3.8,FALSE,FALSE,hot,28,Professor,M,white,Natural Sciences,r1,public
4851,3.583333333,2,6,4,FALSE,FALSE,hot,21,Professor,F,white,Social Sciences,r3,public
4869,3.777777778,2,9,4.333333333,FALSE,FALSE,cold,23,Professor,M,white,Social Sciences,r1,public
4871,3.15625,3.59375,25,3.24,FALSE,TRUE,cold,41,Professor,M,white,Social Sciences,r1,public
4877,3.75,4.1,10,3.6,FALSE,TRUE,cold,45,Professor,M,white,Humanities,r1,public
4892,4.166666667,3.333333333,9,3.25,FALSE,FALSE,cold,20,Associate Professor,M,UNK,Natural Sciences,r2,public
4918,3.916666667,3.5,6,4.333333333,FALSE,FALSE,cold,34,Professor,M,white,Natural Sciences,other,public
4933,3.0625,4.25,8,2.5,TRUE,FALSE,cold,16,Associate Professor,M,UNK,Engineering,r1,public
4937,4.125,1.5,4,3.25,TRUE,FALSE,hot,38,Associate Professor,M,non-white,Social Sciences,r3,public
4967,2.115384615,3.692307692,25,2.739130435,TRUE,FALSE,cold,18,Professor,M,UNK,Natural Sciences,r2,private
4981,4.25,1.357142857,14,3.071428571,FALSE,FALSE,cold,21,Professor,F,white,Humanities,r1,public
5007,4.333333333,4.166666667,6,4.25,FALSE,FALSE,cold,24,Associate Professor,M,white,Social Sciences,r1,public
5024,4.333333333,2.888888889,9,4.625,FALSE,FALSE,cold,29,Professor,F,non-white,Social Sciences,r1,public
5041,2.785714286,3.857142857,7,3.2,FALSE,FALSE,cold,32,Associate Professor,M,non-white,Humanities,r1,private
5053,2.1,4.2,10,2.75,FALSE,FALSE,cold,31,Professor,M,UNK,Natural Sciences,r2,public
5054,2,4,13,3.4,FALSE,FALSE,cold,41,Professor,M,white,Social Sciences,r1,public
5071,4.625,3.75,4,4.666666667,FALSE,FALSE,cold,17,Professor,M,non-white,Medical sciences,r1,private
5073,3.7,3.2,5,4,TRUE,FALSE,cold,26,Professor,M,non-white,Natural Sciences,r1,public
5083,1.7,3.9,10,2.625,FALSE,FALSE,cold,37,Professor,M,non-white,Natural Sciences,r1,private
5086,3.166666667,3,6,4,FALSE,FALSE,cold,14,Associate Professor,F,non-white,Social Sciences,r2,private
5091,3.0625,3.625,8,3.625,FALSE,FALSE,cold,49,Professor,M,white,Social Sciences,r1,private
5112,4.083333333,3.666666667,6,2.6,FALSE,FALSE,hot,15,Professor,M,white,Humanities,r2,public
5133,3.388888889,3.259259259,25,2.619047619,FALSE,FALSE,cold,37,Professor,M,UNK,Natural Sciences,r1,public
5178,3.5625,3.625,8,3.428571429,FALSE,FALSE,cold,11,Associate Professor,M,white,Humanities,r2,public
5181,4.366666667,1.866666667,15,3.25,TRUE,FALSE,cold,41,Professor,M,white,Natural Sciences,r1,public
5182,4.333333333,3.111111111,9,4.5,FALSE,FALSE,cold,19,Associate Professor,M,white,Humanities,r2,public
5213,3.586956522,3.173913043,23,2.75,FALSE,FALSE,cold,21,Professor,F,white,Social Sciences,r1,public
5215,2.611111111,4.555555556,9,3.285714286,FALSE,FALSE,cold,48,Professor,M,white,Engineering,r2,public
5260,3.428571429,3.714285714,7,3.5,FALSE,FALSE,cold,18,Associate Professor,F,UNK,Engineering,r1,public
5262,1.125,3.75,4,2,FALSE,FALSE,cold,44,Professor,M,non-white,Medical sciences,r2,public
5267,3.1875,3.25,8,4.25,FALSE,FALSE,cold,32,Associate Professor,M,non-white,Engineering,r2,public
5282,5,2.25,8,2.714285714,FALSE,FALSE,hot,19,Professor,F,non-white,Natural Sciences,r2,public
5322,3.375,2.75,4,2.5,FALSE,FALSE,cold,50,Professor,M,white,Natural Sciences,r1,public
5325,2.5,3.6,5,3,FALSE,FALSE,cold,25,Professor,M,UNK,Natural Sciences,r1,public
5334,4.1,2.8,5,3.75,FALSE,FALSE,cold,39,Professor,F,white,Social Sciences,r1,public
5352,3.066666667,3.2,15,3.285714286,FALSE,TRUE,cold,17,Associate Professor,M,white,Social Sciences,r1,public
5366,4.45,3.5,10,3.625,FALSE,FALSE,hot,13,Associate Professor,F,white,Social Sciences,r1,private
5376,3.2,4.16,25,3.25,FALSE,TRUE,cold,18,Associate Professor,M,white,Natural Sciences,r2,private
5400,3.2,3.3,10,3.333333333,FALSE,FALSE,cold,19,Professor,F,white,Social Sciences,r1,public
5409,3.083333333,3.166666667,6,4.5,FALSE,FALSE,cold,29,Professor,M,UNK,Natural Sciences,r1,public
5412,2.857142857,2.714285714,7,3.2,FALSE,FALSE,cold,30,Associate Professor,M,white,Engineering,r2,private
5428,4.657894737,2.684210526,19,3.6,FALSE,FALSE,cold,44,Professor,M,white,Natural Sciences,r1,public
5442,2.472222222,2.555555556,18,3.142857143,FALSE,TRUE,cold,13,Associate Professor,M,UNK,Natural Sciences,r1,public
5472,1.571428571,4,7,3.833333333,FALSE,FALSE,cold,40,Professor,M,UNK,Engineering,r2,public
5492,5,2.25,8,4,FALSE,FALSE,hot,13,Associate Professor,M,UNK,Humanities,r1,private
5524,3.083333333,3.833333333,12,2.9,TRUE,FALSE,cold,33,Associate Professor,M,white,Natural Sciences,r2,public
5535,4.4375,2.375,8,4.333333333,FALSE,FALSE,cold,9,Associate Professor,M,UNK,Humanities,other,public
5536,2.458333333,4.166666667,12,3.888888889,FALSE,FALSE,cold,16,Associate Professor,F,UNK,Social Sciences,r1,public
5545,4.5,2.692307692,13,3.428571429,FALSE,FALSE,cold,11,Professor,M,UNK,Natural Sciences,r1,public
5547,1.722222222,4,9,3.5,FALSE,FALSE,cold,28,Associate Professor,F,white,Engineering,r2,private
5587,2.4375,4,8,3.833333333,FALSE,FALSE,cold,31,Professor,F,white,Natural Sciences,r1,public
5590,3.25,3.625,8,2.75,FALSE,FALSE,cold,36,Professor,M,white,Natural Sciences,r1,public
5623,3.458333333,2.25,12,3.125,TRUE,FALSE,cold,10,Associate Professor,F,white,Social Sciences,r1,public
5639,3.222222222,4.111111111,9,3.333333333,FALSE,FALSE,cold,14,Associate Professor,M,white,Engineering,r1,public
5654,2.1,3.9,10,4,FALSE,FALSE,cold,15,Associate Professor,M,white,Natural Sciences,r1,public
5684,2.6875,2.46875,25,2.538461538,TRUE,TRUE,cold,19,Assistant Professor,M,non-white,Natural Sciences,r1,private
5686,3.233333333,3.066666667,15,3.5,FALSE,TRUE,cold,32,Professor,M,non-white,Humanities,r1,public
5688,3,2.933333333,15,3.615384615,FALSE,FALSE,cold,30,Professor,F,non-white,Social Sciences,r1,public
5694,3.676470588,2.352941176,17,2.875,FALSE,FALSE,hot,25,Professor,M,non-white,Humanities,r2,private
5696,4.875,1.75,8,4.125,FALSE,FALSE,cold,26,Professor,M,white,Natural Sciences,r1,public
5701,2.071428571,4.714285714,7,3,FALSE,FALSE,cold,23,Associate Professor,F,white,Humanities,other,public
5705,3.184210526,4.052631579,19,4.571428571,FALSE,FALSE,hot,19,Associate Professor,F,white,Social Sciences,r1,public
5715,3.34375,3.875,16,2.909090909,FALSE,FALSE,cold,30,Professor,M,UNK,Social Sciences,r2,public
5747,2.692307692,3.307692308,13,3,FALSE,FALSE,cold,36,Professor,M,white,Natural Sciences,r2,public
5781,5,1.75,4,4.25,FALSE,FALSE,hot,16,Associate Professor,F,white,Social Sciences,r1,public
5782,4.464285714,2.571428571,14,3.666666667,TRUE,FALSE,cold,25,Professor,M,white,Natural Sciences,r1,public
5792,3,2.6,5,3,FALSE,FALSE,cold,49,Professor,M,white,Medical sciences,r1,public
5799,3.25,2.5,4,2.5,FALSE,FALSE,cold,46,Professor,M,white,Natural Sciences,r2,public
5806,4.5,2.333333333,9,2.375,FALSE,FALSE,cold,27,Professor,F,white,Social Sciences,r1,public
5837,1.875,4.678571429,25,2.869565217,FALSE,FALSE,cold,18,Associate Professor,M,white,Natural Sciences,r1,public
5838,3.6,4.2,5,4.6,FALSE,FALSE,cold,24,Professor,M,UNK,Natural Sciences,r2,public
5840,3,2.75,4,3,FALSE,FALSE,cold,28,Professor,M,non-white,Natural Sciences,r1,public
5846,3.714285714,2.142857143,7,3,FALSE,FALSE,cold,34,Professor,M,white,Humanities,r2,private
5867,4.166666667,4,9,3.571428571,FALSE,FALSE,cold,15,Associate Professor,M,white,Natural Sciences,r2,public
5884,1.875,4.25,4,2.75,FALSE,FALSE,cold,40,Professor,M,non-white,Natural Sciences,r1,public
5895,1.590909091,4.363636364,11,2.444444444,FALSE,FALSE,cold,31,Professor,M,white,Natural Sciences,r1,private
5922,3.875,3.75,4,4,FALSE,FALSE,cold,27,Professor,M,non-white,Engineering,r1,public
5949,2.951219512,3.536585366,25,3.038461538,TRUE,TRUE,cold,36,Professor,M,non-white,Social Sciences,r1,public
5954,4.25,4.2,10,4.5,FALSE,FALSE,hot,15,Associate Professor,M,non-white,Engineering,r1,public
5963,3.916666667,2.5,6,4.5,FALSE,FALSE,cold,13,Professor,M,non-white,Natural Sciences,r1,public
5988,1.0625,5,8,3,FALSE,FALSE,cold,28,Professor,M,non-white,Natural Sciences,r2,public
5992,3.25,3.6,10,3.375,FALSE,FALSE,cold,15,Professor,M,white,Social Sciences,r1,public
5995,3.090909091,2.727272727,11,3.166666667,TRUE,FALSE,cold,34,Associate Professor,M,non-white,Engineering,other,public
5997,4.4,1.6,10,3.666666667,TRUE,FALSE,hot,19,Professor,F,non-white,Humanities,other,public
6014,4.125,2.75,4,2.5,FALSE,FALSE,cold,30,Professor,M,UNK,Natural Sciences,r1,private
6026,4.291666667,1.416666667,12,3.2,FALSE,FALSE,hot,18,Associate Professor,F,white,Natural Sciences,r1,public
6037,4.6875,3.375,8,2.6,FALSE,FALSE,cold,21,Associate Professor,M,white,Humanities,r2,public
6041,4.234375,2.625,25,2.965517241,FALSE,FALSE,hot,20,Associate Professor,F,white,Social Sciences,r1,public
6042,2.925,3.95,20,2.769230769,TRUE,FALSE,cold,23,Associate Professor,M,white,Natural Sciences,r1,public
6043,3.916666667,2.833333333,12,3.333333333,FALSE,TRUE,cold,15,Professor,M,UNK,Humanities,r1,public
6062,3.2,4,5,4.333333333,FALSE,FALSE,hot,12,Associate Professor,M,white,Social Sciences,r1,private
6108,4.4,2.6,15,3.363636364,FALSE,FALSE,cold,22,Professor,M,white,Natural Sciences,r1,public
6113,2,3.6,5,2.5,FALSE,FALSE,cold,40,Professor,F,white,Social Sciences,r1,private
6126,3.174418605,4.162790698,25,4.157894737,FALSE,FALSE,hot,16,Professor,M,white,Natural Sciences,r3,public
6128,4,4.2,5,2.5,FALSE,FALSE,cold,9,Associate Professor,M,white,Social Sciences,r1,public
6147,5,3,4,3.25,FALSE,FALSE,cold,15,Professor,M,white,Engineering,r2,public
6149,3.8,3.5,10,3.625,FALSE,FALSE,cold,10,Professor,M,white,Social Sciences,r1,public
6180,3.772727273,2.909090909,11,3.125,FALSE,FALSE,hot,17,Professor,M,white,Humanities,r1,public
6190,3.75,1.5,4,3.25,FALSE,FALSE,cold,20,Professor,M,white,Natural Sciences,r1,public
6197,4.75,2.222222222,18,3.733333333,FALSE,FALSE,hot,32,Associate Professor,M,white,Natural Sciences,r2,public
6212,2.552631579,4.105263158,19,3.090909091,FALSE,FALSE,cold,15,Associate Professor,M,non-white,Engineering,r1,public
6217,3.071428571,3.178571429,25,3.684210526,FALSE,FALSE,cold,33,Associate Professor,M,non-white,Humanities,r1,public
6240,3.75,4,4,2.75,FALSE,FALSE,cold,25,Associate Professor,M,white,Humanities,r1,public
6300,4.666666667,1.666666667,6,4.333333333,TRUE,FALSE,cold,35,Professor,F,white,Social Sciences,r1,public
6303,3.545454545,2.636363636,11,3.428571429,FALSE,FALSE,cold,9,Associate Professor,F,white,Natural Sciences,r1,public
6319,4.675675676,1.972972973,25,3.709677419,FALSE,TRUE,hot,12,Associate Professor,M,white,Social Sciences,r1,public
6325,2.333333333,3.166666667,6,3.4,FALSE,FALSE,cold,25,Associate Professor,M,UNK,Social Sciences,r2,public
6330,4.125,3.75,4,3.666666667,FALSE,FALSE,cold,34,Professor,F,UNK,Humanities,other,public
6346,3.875,3.083333333,12,3.428571429,FALSE,TRUE,cold,12,Associate Professor,M,white,Social Sciences,r1,public
6357,4.034482759,3.034482759,25,3.090909091,FALSE,TRUE,cold,25,Professor,M,white,Humanities,r2,public
6373,4.578947368,3.315789474,19,2.733333333,FALSE,FALSE,hot,18,Associate Professor,M,white,Natural Sciences,r1,public
6378,4.4,3,5,3.2,FALSE,FALSE,cold,22,Professor,M,non-white,Natural Sciences,r1,public
6386,4.714285714,1.857142857,7,4.428571429,FALSE,FALSE,cold,39,Professor,M,non-white,Social Sciences,r1,public
6389,4.269230769,3.192307692,25,3.368421053,FALSE,FALSE,cold,20,Professor,M,non-white,Medical sciences,r1,public
